,popularity,acousticness,danceability,energy,liveness,loudness,tempo,name,clusters
4738,0,0.0209,0.458,0.894,0.221,-4.903,160.125,Blue Tacoma,78
4739,63,0.921,0.65,0.171,0.127,-9.005,119.522,Champion,33
4740,71,0.00603,0.346,0.768,0.0244,-5.695,169.492,Hey Joe,47
4741,55,0.165,0.758,0.51,0.272,-10.645,102.992,Gold - Thomas Jack Radio Edit,20
4742,79,0.000289,0.217,0.905,0.222,-4.103,96.95,Welcome to the Black Parade,82
4743,52,0.157,0.618,0.736,0.073,-3.937,118.982,Love Story,76
4744,53,0.24,0.622,0.721,0.271,-8.224,173.395,Rockin' Robin,5
4745,0,0.432,0.691,0.937,0.102,-4.123,136.995,A Dream of You and Me,48
4746,71,0.0291,0.572,0.685,0.0963,-7.29,110.698,Reckless Love,96
4747,68,0.165,0.792,0.895,0.0501,-3.112,94.968,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",70
4748,0,0.000112,0.317,0.877,0.0757,-6.027,146.325,My Sacrifice,14
4749,45,0.195,0.509,0.496,0.126,-10.413,90.062,I Wanted You To Stay On The Other Side,36
4750,69,0.0162,0.656,0.884,0.145,-4.748,105.009,It's Time,65
4751,44,0.629,0.183,0.468,0.112,-14.334,144.973,The Maze Runner,75
4752,0,0.0186,0.417,0.739,0.0638,-10.543,111.928,Rape Me,13
4753,46,0.00875,0.389,0.719,0.0886,-4.264,150.011,Resurrection Power,17
4754,0,0.0134,0.473,0.643,0.16,-4.67,82.95,The Reason,32
4755,82,0.312,0.662,0.714,0.179,-5.68,147.997,Let You Down,89
4756,0,0.0273,0.758,0.451,0.566,-9.454,77.175,God's Plan,42
4757,40,0.3,0.778,0.597,0.126,-6.628,90.04,In All the Wrong Places,16
4758,11,0.0364,0.611,0.874,0.0869,-6.31,125.988,Personal - Sebastian Perez Remix,83
4759,0,0.031,0.473,0.82,0.0414,-5.702,84.893,Girls Chase Boys,13
4760,0,0.341,0.68,0.541,0.23,-5.909,97.005,Dive With Me,93
4761,75,0.575,0.667,0.361,0.0805,-8.69,134.018,Slow Dancing in a Burning Room,33
4762,31,0.0184,0.475,0.897,0.296,-2.383,78.918,I Need U,1
4763,32,0.211,0.664,0.726,0.272,-4.899,97.749,Power,9
4764,0,0.88,0.402,0.539,0.117,-11.062,146.526,Youth,23
4765,44,0.185,0.507,0.697,0.31,-6.26,146.659,If This Is It,5
4766,40,9.76e-05,0.488,0.979,0.133,-3.018,98.948,Nothing Stands in Our Way,82
4767,60,1.92e-05,0.439,0.931,0.193,-2.59,135.944,Learn to Fly,5
4768,48,0.0322,0.47,0.894,0.0903,-2.621,126.03,Queen Of Peace,57
4769,70,0.111,0.82,0.528,0.257,-11.179,120.091,All I Wanna Do,58
4770,0,0.021,0.474,0.826,0.186,-6.367,174.06,I Am My Own Disease,78
4771,49,0.000309,0.297,0.916,0.383,-5.975,96.773,No Remorse - Remastered,92
4772,0,0.793,0.415,0.299,0.115,-11.464,92.798,What The World Needs Now Is Love,79
4773,22,0.0861,0.782,0.769,0.0981,-7.514,160.024,Game Boy,18
4774,36,0.817,0.42,0.288,0.306,-12.597,177.1,These Arms of Mine,31
4775,27,0.0125,0.5,0.774,0.0566,-6.673,114.959,Come to the Fore,28
4776,0,0.000775,0.597,0.733,0.0612,-5.238,144.028,Not Your Fault,83
4777,65,0.101,0.439,0.681,0.395,-5.516,168.082,Thunder / Young Dumb & Broke (with Khalid) - Medley,5
4778,0,0.0372,0.56,0.925,0.104,-5.48,135.009,The Catalyst,83
4779,44,0.961,0.73,0.125,0.0905,-9.293,124.12,Lost Boy,33
4780,68,0.0359,0.507,0.588,0.373,-4.881,170.889,No One Knows,5
4781,76,0.751,0.501,0.405,0.105,-5.679,109.891,Someone You Loved,97
4782,40,0.000761,0.332,0.925,0.312,-4.628,103.154,At My Worst,82
4783,54,0.000132,0.226,0.823,0.0891,-5.425,183.809,Pure Massacre,64
4784,0,0.0918,0.681,0.651,0.418,-4.715,126.741,Orange Blossoms,44
4785,66,0.0105,0.53,0.816,0.379,-6.149,87.019,The Hype,22
4786,0,0.52,0.544,0.408,0.0968,-6.873,96.017,Set The Fire To The Third Bar,79
4787,0,0.0136,0.33,0.911,0.594,-4.428,162.69,Tusen dråper regn,63
4788,60,0.0884,0.728,0.619,0.039,-12.265,128.845,Everybody Have Fun Tonight,39
4789,0,0.00975,0.603,0.801,0.0443,-4.095,89.998,Fine By Me,13
4790,82,0.269,0.64,0.743,0.101,-4.08,122.035,How to Save a Life,76
4791,0,0.922,0.539,0.298,0.0974,-5.915,126.679,My My My! - Acoustic,19
4792,0,0.97,0.279,0.0791,0.109,-20.411,100.813,HIGHLIGHTS FROM HOWL'S MOVING CASTLE,52
4793,10,0.0032,0.62,0.66,0.358,-12.07,129.879,Starwalker,35
4794,58,0.0371,0.556,0.486,0.164,-7.139,119.955,Last Night on Earth,18
4795,60,0.000539,0.562,0.964,0.579,-2.991,138.063,The Phoenix,69
4796,50,0.00812,0.789,0.767,0.101,-4.612,99.957,Sua Cara,70
4797,55,0.14,0.454,0.638,0.102,-9.916,170.388,Black (feat. Norah Jones),17
4798,74,0.0908,0.761,0.933,0.0607,-5.38,122.959,Fireball (feat. John Ryan),70
4799,21,0.181,0.0585,0.714,0.306,-12.151,72.499,Einen wundervollen Sturm an der Nordsee genießen,25
4800,0,0.522,0.806,0.533,0.089,-10.911,104.094,Paper Aeroplane,4
4801,3,0.0876,0.43,0.771,0.121,-7.176,201.001,Salad Days,84
4802,77,0.0177,0.291,0.974,0.886,-2.997,134.724,Before I Forget,86
4803,86,0.414,0.748,0.524,0.111,-5.599,95.01,Closer,54
4804,26,2.61e-05,0.408,0.824,0.0704,-4.105,84.511,Flux (Pariah),82
4805,31,0.948,0.357,0.333,0.193,-8.133,114.474,Another Man Done Gone,60
4806,0,0.0226,0.371,0.86,0.316,-3.263,137.405,"You Know My Name - From ""Casino Royale"" Soundtrack",2
4807,47,0.675,0.513,0.288,0.0602,-16.054,92.228,I've Got No Strings,77
4808,61,0.00529,0.713,0.829,0.221,-4.297,149.996,Moving Along,0
4809,74,0.00433,0.638,0.795,0.153,-8.45,153.99,The Other Side,43
4810,63,0.345,0.393,0.588,0.134,-6.68,203.145,Magic,24
4811,0,0.777,0.722,0.365,0.101,-7.986,117.58,Lucky,19
4812,31,5.02e-05,0.174,0.914,0.382,-5.024,119.822,Lucifer,64
4813,0,0.214,0.579,0.806,0.0917,-5.7,174.057,Lets Go Surfing,14
4814,0,0.069,0.599,0.803,0.129,-3.641,126.057,Titanium - feat. Sia,83
4815,0,0.0558,0.575,0.728,0.0909,-5.846,112.029,Legends,13
4816,0,0.124,0.702,0.77,0.103,-5.416,107.951,Can't Feel My Face,27
4817,11,0.00335,0.624,0.384,0.126,-20.515,112.164,Majestic,10
4818,75,0.261,0.547,0.82,0.3,-6.728,118.208,Hooked On A Feeling,0
4819,42,0.00796,0.29,0.783,0.318,-7.152,117.901,"Act One, Scene One",64
4820,49,0.00245,0.607,0.686,0.0901,-4.611,132.032,Need You Now (How Many Times),76
4821,56,0.134,0.602,0.758,0.0853,-5.261,99.896,Alibi (Far Out Remix),96
4822,0,0.177,0.548,0.692,0.527,-6.55,128.017,Rainforest,44
4823,56,0.0559,0.426,0.92,0.245,-3.243,145.944,It's Not Over,5
4824,0,0.585,0.518,0.58,0.169,-7.418,78.965,The Draw,79
4825,26,0.0096,0.738,0.976,0.211,-1.759,127.985,Rebels (feat. Audio Bullys),9
4826,36,0.687,0.461,0.369,0.0794,-9.147,145.765,Goose Snow Cone,55
4827,63,0.284,0.722,0.595,0.0694,-9.928,79.981,Thank You,16
4828,15,0.0211,0.743,0.709,0.0713,-4.854,111.976,Summer,27
4829,52,0.0417,0.545,0.753,0.389,-4.618,105.754,Through Glass,0
4830,44,0.938,0.377,0.375,0.108,-13.364,122.431,Heart Hope,99
4831,51,0.0109,0.783,0.584,0.108,-6.572,120.031,Call Me Maybe,58
4832,85,0.211,0.491,0.693,0.325,-6.487,90.027,Hymn for the Weekend,22
4833,0,0.184,0.746,0.691,0.205,-7.533,119.982,Crimewave,27
4834,0,0.00338,0.553,0.936,0.102,-5.015,144.884,Brand New,83
4835,0,0.0082,0.785,0.671,0.305,-12.399,116.386,I Will Survive,35
4836,0,0.00364,0.653,0.756,0.089,-7.794,120.82,I Got U,83
4837,0,0.588,0.648,0.306,0.252,-13.395,122.027,Cheek To Cheek,11
4838,58,0.00934,0.614,0.747,0.0337,-5.655,78.216,無限的我 무한적아; LIMITLESS,3
4839,0,0.00987,0.693,0.97,0.101,-3.725,104.892,MMMBop,27
4840,12,0.943,0.5,0.267,0.122,-10.183,131.226,The Church's One Foundation,59
4841,1,0.917,0.718,0.665,0.11,-10.369,79.725,Grandma Plays The Numbers,93
4842,50,0.899,0.71,0.188,0.128,-18.477,77.994,Boats & Birds,95
4843,0,0.0128,0.676,0.746,0.098,-5.856,127.96,Future Starts Slow,83
4844,57,0.0163,0.749,0.71,0.0892,-6.63,120.005,Bad Ideas,76
4845,0,0.433,0.73,0.477,0.111,-10.878,113.346,So Nice (Summer Samba),4
4846,74,0.0796,0.505,0.68,0.0465,-4.993,168.022,In The Night,47
4847,62,0.105,0.498,0.583,0.0698,-4.762,82.071,Lost Stars,28
4848,29,0.132,0.595,0.781,0.133,-8.087,113.018,Pictures,3
4849,37,0.639,0.717,0.442,0.106,-11.594,174.06,I Put a Spell On You,19
4850,60,0.227,0.427,0.737,0.376,-4.124,116.98,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",0
4851,56,0.194,0.473,0.859,0.161,-5.948,75.824,Hold on Forever,28
4852,0,6.41e-05,0.46,0.917,0.11,-4.505,132.023,You're All I Have,83
4853,52,0.000114,0.506,0.724,0.151,-7.086,102.037,Our Truth,3
4854,0,0.0502,0.809,0.483,0.069,-7.784,96.987,Woman,4
4855,55,0.724,0.568,0.558,0.116,-8.553,104.991,The Woods - Acoustic,85
4856,71,0.279,0.899,0.586,0.0836,-7.866,150.002,I'm Upset,62
4857,52,0.692,0.439,0.445,0.0605,-6.972,77.198,I Won't Tell a Soul,60
4858,1,0.0183,0.455,0.897,0.174,-4.879,160.139,Blue Tacoma,78
4859,61,0.434,0.517,0.737,0.392,-8.189,79.82,La femme d'argent,92
4860,72,0.00502,0.551,0.836,0.0425,-3.838,185.063,Brave,47
4861,34,0.000452,0.217,0.893,0.279,-3.701,117.404,Crystal Ball,64
4862,49,0.14,0.682,0.545,0.119,-7.981,113.962,Wish U Were Here - Acoustic,18
4863,0,0.105,0.532,0.66,0.0996,-7.138,130.013,Unbelievable,13
4864,66,0.0239,0.459,0.926,0.183,-3.415,151.534,Bombtrack,47
4865,0,0.495,0.546,0.669,0.25,-10.806,75.144,Nice Boys,66
4866,2,0.417,0.183,0.998,0.799,-20.205,119.917,Daytime in the Rainforest,15
4867,0,0.0448,0.522,0.772,0.307,-3.738,124.968,Alive,2
4868,62,0.245,0.592,0.584,0.0862,-7.422,160.048,A Woman Like You,24
4869,2,0.689,0.658,0.179,0.17,-10.866,128.128,River,19
4870,54,0.0986,0.39,0.932,0.322,-6.558,112.034,Rime of the Ancient Mariner - 2015 Remaster,92
4871,44,0.586,0.615,0.488,0.191,-12.797,122.815,"Little Ole Wine Drinker, Me",77
4872,0,0.00383,0.968,0.665,0.0975,-6.499,109.984,Uh,4
4873,73,0.00263,0.817,0.816,0.159,-5.402,181.982,Stir Fry,43
4874,40,0.00465,0.486,0.739,0.0428,-2.714,93.984,Love in the Middle of a Firefight (feat. Brendon Urie),28
4875,25,0.00137,0.634,0.887,0.0583,-10.694,121.685,The Bog,17
4876,75,0.0759,0.391,0.808,0.149,-6.209,100.304,Naive,28
4877,0,0.914,0.483,0.119,0.105,-17.748,164.322,Pale Blue Eyes,6
4878,44,0.0489,0.567,0.839,0.103,-4.048,160.062,Lights Come On,57
4879,56,0.738,0.525,0.319,0.251,-12.566,104.035,I Have A Dream,21
4880,1,0.0505,0.558,0.364,0.0753,-11.258,142.171,Nothing Else Matters,10
4881,0,0.102,0.7,0.971,0.391,-4.481,131.029,Vamos a La Playa - Radio Edit,44
4882,12,0.757,0.43,0.461,0.332,-7.397,78.881,Best with Two,21
4883,70,0.15,0.741,0.845,0.174,-3.568,129.939,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),70
4884,55,0.798,0.161,0.085,0.0941,-22.069,109.161,Hymn to the Sea,72
4885,59,0.0692,0.738,0.954,0.222,-2.146,102.015,love4eva (feat. Grimes),70
4886,43,0.00847,0.386,0.799,0.0907,-4.663,133.355,Fear,57
4887,56,0.462,0.406,0.57,0.274,-7.764,111.5,Fernando,21
4888,52,0.00764,0.586,0.674,0.243,-5.69,86.5,Just Fishin',22
4889,0,0.22,0.697,0.538,0.102,-9.192,94.956,Er dette alt (feat. Chirag),32
4890,55,0.00468,0.496,0.675,0.114,-6.155,153.988,Let Me Be Myself,17
4891,31,0.686,0.337,0.405,0.121,-10.535,135.756,Slightly All The Time - Remastered 2006,55
4892,0,0.027,0.526,0.924,0.598,-5.591,147.28,Working for the Weekend,63
4893,0,0.00971,0.498,0.685,0.365,-11.795,112.49,Cannonball,35
4894,53,0.0144,0.728,0.892,0.469,-5.172,117.976,Sax,7
4895,0,0.473,0.593,0.477,0.121,-10.823,83.994,Not Seventeen,10
4896,23,0.023,0.569,0.951,0.38,-4.694,127.065,The Kind,0
4897,29,0.96,0.712,0.31,0.103,-12.01,156.123,No Samples,51
4898,0,0.079,0.794,0.537,0.227,-6.865,92.022,Gorgeous,32
4899,5,0.0312,0.567,0.943,0.544,-7.992,128.207,You Spin Me Round (Like a Record),87
4900,36,0.000124,0.391,0.934,0.105,-4.105,112.073,The Satanist,82
4901,0,0.0381,0.742,0.579,0.0952,-5.024,144.994,Wasted (feat. Lil Uzi Vert),12
4902,62,0.000992,0.612,0.877,0.462,-4.43,131.068,Marry The Night,0
4903,64,0.000652,0.712,0.649,0.0683,-4.753,127.028,All Night Longer,58
4904,46,0.00382,0.59,0.881,0.0861,-5.167,118.023,"Dance, Dance, Dance",76
4905,56,0.25,0.58,0.575,0.0813,-7.72,92.934,Mmm Mmm Mmm Mmm,3
4906,0,0.001,0.395,0.902,0.327,-5.808,184.737,Your Graduation,78
4907,0,0.00595,0.465,0.722,0.238,-6.123,166.062,To The Top,78
4908,47,0.00306,0.547,0.936,0.278,-4.232,91.997,When They Come for Me,22
4909,82,0.883,0.669,0.308,0.0984,-10.068,64.934,changes,60
4910,53,0.0502,0.659,0.758,0.0822,-6.424,122.945,It's That Talk Again,76
4911,56,0.262,0.348,0.865,0.121,-9.727,102.078,In My Time of Dying - Remaster,3
4912,5,0.661,0.454,0.32,0.108,-8.951,122.084,Say It Aga!n,23
4913,0,0.567,0.657,0.343,0.185,-11.857,106.027,Simplesmente,11
4914,0,0.000304,0.535,0.887,0.257,-3.106,126.01,So What,2
4915,0,0.173,0.693,0.751,0.262,-5.657,137.046,Wish,44
4916,0,0.134,0.307,0.421,0.112,-6.861,73.397,Remains (Bastille Vs. Rag’N’Bone Man Vs. Skunk Anansie),25
4917,21,0.424,0.596,0.468,0.0843,-8.396,146.059,Eyes Closed - Acoustic,62
4918,67,0.246,0.635,0.459,0.259,-7.343,96.056,Our Last Summer - From 'Mamma Mia!' Original Motion Picture Soundtrack,36
4919,0,0.0723,0.544,0.866,0.119,-6.424,126.022,Soft Offering (For the Oft Suffering),83
4920,55,0.117,0.622,0.845,0.0984,-5.984,132.747,Take Me Home Tonight,76
4921,45,0.0771,0.67,0.677,0.188,-5.554,128.088,Why Don't You Come On,18
4922,41,0.000624,0.56,0.892,0.177,-3.365,90.615,Last Resort,82
4923,43,0.501,0.57,0.477,0.123,-15.043,204.462,Starfish and Coffee,24
4924,42,0.867,0.378,0.239,0.351,-6.942,81.973,Doxology (feat. Selah),21
4925,46,0.795,0.443,0.476,0.113,-7.253,124.194,Vienna,55
4926,0,0.916,0.515,0.162,0.168,-13.525,78.11,Dream A Little Dream Of Me,11
4927,0,0.866,0.713,0.233,0.223,-12.43,123.04,Come Thou Fount of Every Blessing,19
4928,76,0.000603,0.489,0.649,0.101,-5.11,158.009,Reptilia,47
4929,59,0.000953,0.59,0.808,0.0918,-6.728,106.029,Piece by Piece,65
4930,0,0.139,0.902,0.655,0.0672,-11.862,121.647,Celebration,4
4931,0,0.0538,0.881,0.473,0.0943,-5.106,91.452,Intro / Stronger Than Me,4
4932,0,0.473,0.537,0.757,0.341,-3.374,103.882,Blame It on Me,1
4933,27,0.00784,0.518,0.859,0.0998,-8.879,129.982,Drive,57
4934,54,0.0963,0.935,0.694,0.479,-5.849,123.824,Me Too,7
4935,0,0.0412,0.777,0.71,0.0577,-5.694,109.029,Help Me Lose My Mind,27
4936,68,0.0305,0.45,0.914,0.152,-5.4,162.487,One Way Or Another - Remastered,47
4937,0,5.87e-05,0.508,0.964,0.172,-3.712,140.03,Backseat Serenade,83
4938,73,0.031,0.61,0.926,0.0821,-4.843,172.638,Bye Bye Bye,47
4939,35,0.198,0.672,0.4,0.0747,-8.621,122.76,Incapable,62
4940,59,0.662,0.746,0.404,0.281,-15.09,96.317,I Wan'na Be Like You (The Monkey Song),51
4941,0,0.0664,0.741,0.697,0.133,-7.028,116.109,Have You Ever Seen The Rain?,27
4942,31,0.00055,0.476,0.889,0.0798,-5.443,89.035,Innocent,82
4943,49,0.36,0.624,0.458,0.303,-6.755,80.017,Everything Has Changed,49
4944,0,0.00835,0.524,0.895,0.0879,-4.625,157.053,"Oh, Calamity!",83
4945,74,0.000813,0.645,0.705,0.128,-5.008,137.133,"King's Dead (with Kendrick Lamar, Future & James Blake)",43
4946,66,0.0873,0.704,0.544,0.041,-11.402,120.717,Stuck With You,39
4947,33,0.00237,0.835,0.651,0.111,-8.726,96.962,No Discussion,16
4948,62,0.612,0.501,0.328,0.15,-8.329,73.326,Oh Ms Believer,36
4949,70,0.0488,0.479,0.717,0.102,-5.459,163.989,Up&Up,47
4950,0,0.0266,0.495,0.867,0.293,-7.623,85.968,Haunted,1
4951,0,0.00875,0.575,0.746,0.768,-5.393,109.789,She Hates Me,37
4952,61,0.0406,0.78,0.798,0.0733,-5.151,78.969,Feel It Still,96
4953,47,0.00422,0.887,0.731,0.0603,-5.331,125.025,One,18
4954,0,0.00198,0.27,0.985,0.408,-3.375,89.425,Hourglass,1
4955,27,0.000917,0.394,0.615,0.101,-7.069,90.004,Without Fear,28
4956,0,0.00864,0.822,0.704,0.0633,-8.242,125.999,Changes,4
4957,75,0.00474,0.798,0.629,0.324,-6.857,130.0,Meet Me Halfway,9
4958,72,0.173,0.848,0.666,0.129,-6.547,96.662,Can I Kick It?,70
4959,78,0.157,0.842,0.801,0.0642,-4.167,95.881,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",70
4960,0,0.0567,0.524,0.711,0.134,-5.494,203.867,She Will Be Loved,84
4961,67,0.116,0.464,0.612,0.171,-12.019,91.499,War Pigs,3
4962,30,0.0968,0.557,0.647,0.137,-4.222,148.769,Ghosts,17
4963,31,0.000179,0.295,0.991,0.294,-4.539,190.115,Buried Alive,74
4964,0,0.829,0.366,0.269,0.108,-8.456,86.577,Marry Me,23
4965,62,0.0164,0.586,0.927,0.153,-3.014,111.977,I Love This Life,65
4966,0,0.0721,0.352,0.306,0.122,-7.872,122.014,Solitude,8
4967,0,0.0178,0.549,0.981,0.438,-3.558,82.331,I'm A Believer,87
4968,77,0.0124,0.67,0.855,0.335,-3.035,120.05,International Love (feat. Chris Brown),0
4969,58,0.0398,0.294,0.697,0.136,-6.029,160.566,Falls (feat. Sasha Alex Sloan),64
4970,0,0.0596,0.59,0.87,0.157,-4.536,130.703,Heaven's On Fire,83
4971,43,0.169,0.476,0.816,0.238,-4.279,163.847,The Other Side Of The Door,5
4972,45,0.00119,0.39,0.681,0.0677,-6.4,193.778,Clean,47
4973,0,0.856,0.699,0.277,0.109,-12.514,74.137,Tommelen på vekta,11
4974,66,0.00855,0.714,0.905,0.146,-2.663,125.927,I Love It (feat. Charli XCX),76
4975,0,0.178,0.723,0.876,0.0883,-7.778,103.193,Macarena,27
4976,64,0.108,0.547,0.695,0.14,-4.969,144.684,'Cause I'm A Man,57
4977,59,0.674,0.25,0.325,0.104,-14.572,119.75,"Once Upon a Dream - From ""Maleficent"" / Pop Version",99
4978,62,0.256,0.661,0.52,0.105,-8.367,127.089,Bandito,58
4979,73,0.00107,0.818,0.799,0.057,-4.1,100.014,Turn Down for What,70
4980,37,0.837,0.644,0.512,0.12,-12.337,139.946,Wonders of the Unknown,51
4981,44,0.000192,0.229,0.969,0.352,-4.701,148.918,Halo,64
4982,8,0.0664,0.583,0.522,0.103,-12.381,150.121,Not OK,12
4983,0,0.619,0.389,0.448,0.2,-10.84,98.064,Funny How Time Slips Away,45
4984,0,0.968,0.388,0.0739,0.081,-21.862,105.975,"Violin Concerto in D Major, Op. 35: Violin Concerto in D Major, Op. 35",61
4985,0,0.000179,0.49,0.791,0.245,-9.172,132.055,Fire Woman,0
4986,0,0.841,0.453,0.183,0.0884,-16.744,184.25,Today Has Been OK,6
4987,19,0.000899,0.442,0.944,0.392,-3.873,144.947,Surf Hell,2
4988,19,0.465,0.478,0.412,0.152,-15.584,121.893,Satellite Of Love,11
4989,35,0.0687,0.277,0.539,0.102,-5.023,84.932,Bonfires,28
4990,8,0.986,0.51,0.16,0.113,-21.03,170.063,Death with Dignity,6
4991,58,8.4e-05,0.38,0.829,0.342,-6.105,125.887,Tomorrow Never Knows - Remastered 2009,0
4992,0,0.0912,0.593,0.87,0.177,-3.454,128.02,Won't Stop Rocking,83
4993,28,2.2e-05,0.237,0.957,0.0767,-4.645,95.013,Nippon,82
4994,83,0.0797,0.654,0.76,0.299,-3.669,99.945,Sorry,22
4995,60,0.0232,0.461,0.834,0.14,-4.868,135.007,Castle on the Hill,57
4996,61,0.00196,0.602,0.736,0.105,-5.778,96.969,All You Had To Do Was Stay,96
4997,51,0.0346,0.632,0.806,0.116,-4.317,140.005,ODD Front,76
4998,0,0.047,0.709,0.854,0.0724,-4.447,105.074,Bumpy Ride,27
4999,12,0.0627,0.847,0.535,0.356,-5.948,123.002,Ain't Nobody (Loves Me Better) - Gunes Ergun Remix,35
5000,0,0.0383,0.402,0.814,0.266,-4.954,170.02,Mary Jane's Last Dance,78
5001,0,0.753,0.363,0.364,0.112,-6.192,118.534,Oh Comely,23
5002,0,0.0441,0.596,0.647,0.103,-8.606,168.047,September,84
5003,0,0.0129,0.561,0.561,0.564,-9.09,80.007,La Femme Parallel,42
5004,0,0.344,0.409,0.691,0.229,-9.538,116.965,Baba O'Riley,66
5005,48,0.304,0.775,0.485,0.0974,-7.831,152.01,Mama,62
5006,78,0.00356,0.956,0.795,0.0906,-5.311,121.294,Around the World,70
5007,0,0.0265,0.568,0.809,0.11,-5.474,166.044,Dug My Heart,14
5008,1,0.0619,0.781,0.526,0.0457,-6.985,94.992,Thrift Shop (feat. Wanz),4
5009,27,0.00512,0.748,0.961,0.175,-6.518,116.037,Daydream (백일몽),18
5010,69,0.000891,0.481,0.94,0.0939,-5.204,96.493,Absolutely (Story of a Girl) - Radio Mix,65
5011,0,0.12,0.548,0.547,0.0822,-8.818,103.99,Perler & Svin,10
5012,42,0.000179,0.282,0.99,0.333,-5.031,84.787,Ten Ton Hammer,92
5013,30,0.0571,0.759,0.463,0.515,-11.894,99.245,Vuelvo al sur,7
5014,83,0.0958,0.566,0.885,0.334,-4.528,90.99,Only Love Can Hurt Like This,22
5015,63,0.0267,0.626,0.8,0.0623,-3.988,127.966,Lullaby,76
5016,70,0.0282,0.671,0.916,0.24,-4.014,126.01,No Money,0
5017,0,0.0228,0.24,0.574,0.311,-9.453,113.367,Test Drive,2
5018,61,0.3,0.694,0.389,0.158,-5.41,90.984,Star,36
5019,2,0.138,0.622,0.608,0.273,-5.085,89.661,I'm Like A Bird,32
5020,0,0.827,0.514,0.292,0.0926,-11.768,90.459,Hurt,79
5021,0,0.984,0.458,0.12,0.111,-22.644,125.035,Bang Bang - My Baby Shot Me Down,61
5022,0,0.325,0.615,0.472,0.115,-6.073,80.072,Chasing Pavements,32
5023,65,0.61,0.762,0.621,0.464,-6.24,120.056,Takin' Shots,50
5024,78,0.172,0.731,0.804,0.0685,-7.621,107.383,Come and Get Your Love - Single Version,58
5025,66,0.321,0.689,0.68,0.0431,-7.196,100.987,Sexual Healing - Kygo Remix,96
5026,29,0.0107,0.532,0.757,0.0741,-6.044,159.862,Ikea,57
5027,65,0.0283,0.687,0.71,0.0689,-5.84,79.235,Leavin',96
5028,78,0.0771,0.813,0.627,0.131,-5.018,130.011,Sexy Bitch (feat. Akon),58
5029,53,0.417,0.541,0.748,0.12,-6.28,79.977,Air I Breathe,36
5030,85,0.061,0.574,0.913,0.156,-4.793,115.728,Highway to Hell,65
5031,60,0.00884,0.592,0.882,0.0506,-8.315,92.157,Rock Lobster,3
5032,50,0.00733,0.584,0.716,0.0879,-4.737,90.005,Sunday Morning,96
5033,60,0.544,0.477,0.426,0.0903,-6.961,184.866,Swing Life Away,67
5034,0,0.91,0.669,0.217,0.12,-14.982,110.944,Don't You Want Me,11
5035,0,0.689,0.336,0.196,0.14,-11.229,180.17,The Sea,90
5036,70,0.0019,0.457,0.899,0.831,-2.591,147.268,Purple Lamborghini (with Rick Ross),86
5037,34,0.0132,0.514,0.967,0.729,-3.145,150.004,Each Other,86
5038,56,0.779,0.605,0.613,0.0981,-10.479,63.764,I'm Not Racist,97
5039,84,0.241,0.749,0.925,0.52,-5.034,86.989,Love The Way You Lie,7
5040,34,0.00172,0.639,0.821,0.2,-4.942,93.95,Find My Baby - 2014 Remastered Version,9
5041,30,0.966,0.608,0.207,0.0796,-9.008,77.305,Mara's Song,97
5042,12,0.536,0.62,0.463,0.101,-9.234,120.014,Shifting Tides,19
5043,0,0.0883,0.57,0.367,0.114,-13.794,144.907,Spill the Beans,10
5044,53,0.000366,0.544,0.788,0.141,-5.593,148.121,Jenny,43
5045,10,0.000141,0.363,0.879,0.183,-6.358,145.003,God of Thunder,14
5046,27,0.0113,0.581,0.886,0.359,-4.793,96.992,Beautiful Bride,2
5047,0,0.0148,0.692,0.858,0.19,-6.439,89.477,Gjør det igjen,13
5048,5,0.0528,0.65,0.736,0.235,-5.84,159.173,Side To Side,84
5049,54,0.793,0.337,0.119,0.161,-21.437,80.265,Dumbledore's Army,34
5050,47,0.0312,0.394,0.921,0.355,-1.823,166.897,Even You Brutus?,5
5051,0,0.105,0.565,0.943,0.154,-0.532,164.059,Heart Shaker,14
5052,0,0.931,0.482,0.194,0.151,-19.109,163.908,Guaglione - Vocal,6
5053,53,0.0191,0.438,0.906,0.373,-4.8,161.905,In Love With a Girl,5
5054,65,0.179,0.768,0.845,0.209,-4.767,108.977,"Suerte (Whenever, Wherever)",20
5055,0,0.0669,0.612,0.9,0.431,-2.101,124.514,P.Y.T. (Pretty Young Thing),44
5056,40,0.774,0.326,0.417,0.0809,-7.637,142.848,Before The Throne Of God Above,55
5057,82,0.779,0.699,0.304,0.137,-11.192,119.705,the remedy for a broken heart (why am I so in love),33
5058,39,0.0999,0.553,0.444,0.0995,-12.887,123.574,Harden My Heart,81
5059,0,0.158,0.554,0.487,0.285,-10.676,91.335,To Love Somebody,32
5060,0,0.519,0.573,0.747,0.0867,-6.46,79.952,Nobody,93
5061,0,0.00748,0.608,0.873,0.196,-4.928,98.009,Want You Back,1
5062,68,0.417,0.795,0.616,0.349,-5.281,110.015,Marvin Gaye (feat. Meghan Trainor),9
5063,0,0.0237,0.486,0.867,0.155,-5.483,92.757,Closing Time,13
5064,82,0.00301,0.471,0.924,0.313,-3.906,154.961,Everybody Talks,0
