name,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
Hail to the King,305906,77,0.000297,0.58,0.916,0.0259,0.126,-4.358,0.0387,118.004
Five Hours,326887,64,0.0197,0.88,0.821,0.661,0.234,-2.545,0.118,127.907
Mirrorball,350160,46,0.285,0.586,0.659,0.00061,0.0872,-9.053,0.0287,142.632
Rmx of a Rmx,193137,30,0.0143,0.286,0.635,8.04e-05,0.271,-9.833,0.0393,139.996
Always Where I Need To Be,161720,61,0.000146,0.331,0.961,0,0.322,-4.627,0.0663,168.355
Howlin’ For You,191800,0,0.0299,0.708,0.737,0.0804,0.101,-6.665,0.0943,132.612
The Suburbs,317213,0,0.0668,0.612,0.681,0.0207,0.306,-6.116,0.0285,117.615
Back Home,199375,0,0.0373,0.621,0.832,0,0.0948,-6.96,0.047,99.96
It Don't Hurt Like It Used To,184506,66,0.071,0.558,0.818,0,0.21,-4.07,0.0403,81.034
Come Together - Remastered 2009,259946,79,0.0302,0.533,0.376,0.248,0.0926,-11.913,0.0393,165.007
Just the Way You Are,220734,83,0.0134,0.635,0.841,0,0.0622,-5.379,0.0422,109.021
Idioteque,309093,0,0.0352,0.615,0.931,2.37e-05,0.0914,-7.8,0.24,137.544
The Faded Line,277226,0,0.000915,0.274,0.987,0.0162,0.342,-3.23,0.195,170.398
Who Do You Love? Feat. Robyn,291026,0,0.277,0.565,0.478,0.0254,0.086,-12.228,0.05,103.995
Snow (Hey Oh),334666,61,0.116,0.427,0.9,1.75e-05,0.119,-3.674,0.0499,104.655
It's Not My Time,241960,63,0.00133,0.532,0.935,8.37e-06,0.106,-4.798,0.0619,128.025
Earthquake (feat. Tinie Tempah),274066,0,0.0758,0.545,0.884,1.23e-06,0.278,-3.373,0.107,153.138
Shape of You - Acoustic,223573,65,0.49,0.843,0.4,0,0.125,-5.576,0.103,100.728
I Could Use a Love Song,196421,0,0.214,0.638,0.634,0,0.0866,-6.474,0.0468,92.097
Pressure,232600,0,0.489,0.537,0.335,0.00894,0.0972,-9.828,0.0319,73.082
Keeping Your Head Up - Don Diablo Remix; Radio Edit,207145,50,0.46,0.639,0.931,0,0.0942,-1.73,0.0708,126.084
Jump into the Fog,232341,46,0.00214,0.462,0.897,0,0.254,-7.168,0.0516,157.948
Jesus In Disguise,218626,46,0.183,0.514,0.697,4.37e-05,0.358,-6.439,0.026,83.962
Alejandro,274213,0,0.000397,0.623,0.793,0.0015,0.375,-6.63,0.0462,98.998
Only Girl (In The World),235493,75,0.129,0.789,0.716,1.07e-05,0.069,-4.241,0.0432,125.906
Don't Stop Me Now,209600,0,0.057,0.557,0.761,0.00109,0.567,-9.58,0.167,156.442
"City Of Stars - From ""La La Land"" Soundtrack",149706,0,0.906,0.454,0.117,0,0.0888,-15.121,0.0354,97.692
Down I-5,182023,25,0.122,0.535,0.685,0.325,0.142,-12.949,0.0455,120.573
Dancing In the Dark,241306,80,0.0115,0.527,0.942,0,0.188,-5.64,0.0366,148.723
Rasputin,220666,72,0.463,0.69,0.752,0.00102,0.595,-11.47,0.0455,126.005
Horseshoes and Handgrenades,194066,47,6.58e-05,0.456,0.993,0.000601,0.297,-2.471,0.0594,142.966
slumber,306477,48,0.83,0.541,0.285,8.24e-05,0.168,-11.68,0.0301,131.833
The Finishing,482983,61,0.655,0.773,0.377,0.829,0.122,-12.653,0.0455,119.975
Summer Nights,242026,0,0.0163,0.541,0.895,0,0.571,-4.884,0.0367,102.078
Smoke Signs - Radio Edit,184800,17,0.00397,0.728,0.743,0.0054,0.127,-7.005,0.0322,99.993
Somebody Like You,323466,59,0.127,0.646,0.887,0.000259,0.0698,-4.452,0.0381,110.963
Happiness,182506,0,0.488,0.473,0.315,9.7e-05,0.0984,-18.113,0.0323,56.86
"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",243733,66,0.0402,0.854,0.543,5.73e-05,0.0419,-6.166,0.0844,103.032
Brother,253521,54,0.215,0.59,0.754,2.05e-05,0.109,-4.705,0.0402,99.937
Bohemian Rhapsody,355733,52,0.183,0.341,0.42,0,0.0967,-6.567,0.0318,145.808
Here Comes The Sun - Remastered,185733,0,0.0339,0.557,0.54,0.00248,0.179,-10.484,0.0347,129.171
I Could Use a Love Song,196421,68,0.214,0.638,0.634,0,0.0866,-6.474,0.0468,92.097
All Around Me,198466,0,0.0338,0.479,0.884,0,0.0802,-4.762,0.0483,146.922
Life Is A Highway,276320,0,0.00261,0.58,0.953,0,0.218,-3.856,0.0614,103.041
Take On Me,209000,50,0.00876,0.499,0.519,0,0.249,-6.674,0.0344,165.036
Baby Got Back,262826,0,0.00533,0.937,0.654,1.26e-06,0.0542,-11.187,0.322,128.462
Say,227433,64,0.771,0.617,0.315,0,0.0809,-7.998,0.0326,119.822
Only Mortal,351666,25,0.242,0.283,0.277,0.0344,0.0947,-12.111,0.0352,143.965
Somewhere On A Beach,197120,67,0.000547,0.569,0.638,0,0.0848,-6.557,0.0291,144.042
Headhunter V1.0,301240,0,0.00152,0.846,0.888,0.582,0.0992,-8.74,0.0618,123.028
Scars,208213,50,0.0856,0.428,0.92,0,0.177,-3.852,0.054,89.895
Maps,189960,61,0.0205,0.742,0.713,0,0.059,-5.522,0.0303,120.032
No Such Thing as a Broken Heart,176893,64,0.295,0.651,0.782,0,0.107,-4.295,0.0718,171.987
I Miss You,168666,56,0.00031,0.666,0.603,0.00131,0.0993,-7.314,0.0258,116.84
Day in June,251414,13,0.00254,0.257,0.804,0.0249,0.22,-5.314,0.074,166.319
The Eve,176026,69,0.0223,0.636,0.702,0,0.293,-5.352,0.0334,135.104
Technicolour Beat,180119,61,0.626,0.597,0.363,2.96e-05,0.0848,-10.365,0.0314,130.022
Fernando,255533,0,0.583,0.353,0.526,2.17e-06,0.0762,-8.868,0.0299,110.517
Ain't No Rest For The Wicked - Original Version,175493,1,0.0597,0.635,0.914,0,0.601,-5.631,0.111,156.014
Hollaback Girl,199853,59,0.35,0.926,0.916,6.17e-06,0.0234,-2.221,0.0929,110.007
Dundadeova,257200,0,0.0204,0.696,0.572,0.133,0.498,-10.589,0.0634,98.516
Spellbound,201146,49,0.00105,0.318,0.924,0.00183,0.342,-2.768,0.0551,184.101
The Hell Song,198493,60,0.000143,0.359,0.935,0.0141,0.351,-5.529,0.0817,173.429
First,200360,68,0.0202,0.468,0.692,2.39e-06,0.523,-4.015,0.0295,78.009
Single Ladies (Put a Ring on It),193213,70,0.0383,0.426,0.584,0,0.188,-5.293,0.296,193.437
Arrival to Earth,326773,62,0.549,0.103,0.384,0.897,0.111,-16.401,0.0556,79.262
King Kunta,234693,76,0.00589,0.884,0.657,0,0.154,-4.569,0.0977,107.059
Something Just Like This,247160,85,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0.0317,103.019
Shape of You,233712,87,0.581,0.825,0.652,0,0.0931,-3.183,0.0802,95.977
Everyday Robots,239496,44,0.812,0.62,0.311,9.88e-05,0.172,-12.299,0.0454,138.903
Astrovan,188720,34,0.857,0.511,0.446,0,0.118,-9.403,0.0356,84.338
The Passenger,284066,0,0.0797,0.5,0.846,0,0.241,-8.098,0.0457,134.937
Don't Kill My Vibe,184320,0,0.257,0.544,0.759,6.53e-05,0.35,-4.839,0.121,150.032
Heart Strings,204493,34,0.305,0.703,0.496,1.68e-06,0.0837,-4.655,0.035,95.478
Finally Moving,277975,59,0.382,0.735,0.555,0.856,0.0952,-8.84,0.0366,100.01
I Remember,200089,15,0.0349,0.643,0.679,0.055,0.777,-6.224,0.0315,127.973
다시 해줘 Do it again,206545,0,0.00795,0.73,0.936,0.000576,0.128,-0.948,0.0384,136.983
3AM,225946,72,0.00573,0.521,0.673,0,0.12,-8.685,0.0284,108.031
Wild Horses - 2009 Mix,341773,71,0.687,0.432,0.389,0.0107,0.0788,-6.517,0.0255,139.506
Backwards,228760,44,0.29,0.64,0.929,0,0.229,-4.379,0.0808,122.759
The Bones,197293,0,0.279,0.612,0.57,0,0.0963,-6.642,0.0347,77.004
Pleader,348546,0,0.317,0.255,0.319,0.21,0.114,-15.114,0.0369,139.94
Tell Me Why,200546,46,0.0571,0.604,0.855,3.65e-06,0.343,-3.097,0.038,99.96
Two Left Hands,180333,38,0.929,0.701,0.31,2.76e-05,0.103,-10.397,0.0535,154.637
Si Tu Veux,286383,0,0.614,0.179,0.652,0.357,0.159,-5.719,0.0541,75.422
Glad You Came,198186,66,0.056,0.61,0.841,9.85e-06,0.118,-4.579,0.0692,126.889
Sad Beautiful Tragic,283680,46,0.632,0.624,0.34,0.0337,0.121,-12.411,0.029,129.987
Someday,207466,71,0.000616,0.455,0.858,0.000247,0.226,-5.659,0.0391,163.118
One More Day,273946,13,0.635,0.532,0.457,0.0122,0.251,-8.867,0.029,104.038
Sweet Ophelia,188758,0,0.0604,0.573,0.968,0.00102,0.183,-3.717,0.0503,101.993
7 Days,208680,44,0.214,0.503,0.697,0,0.165,-4.888,0.188,79.157
One Of These Things First,290733,0,0.831,0.607,0.378,0.399,0.0957,-18.354,0.0363,90.338
Out on the Town - Bonus Track,261426,41,0.141,0.494,0.803,0,0.126,-6.97,0.103,121.251
You Know You Wanna,176621,0,0.0274,0.585,0.722,0,0.111,-6.044,0.0515,154.011
Fergalicious,292373,62,0.0576,0.906,0.584,0,0.128,-7.72,0.316,129.055
Lose Yourself - Soundtrack Version,326640,0,0.00984,0.69,0.747,0.000685,0.355,-4.583,0.264,171.367
Cringe,215266,48,0.0749,0.727,0.47,0,0.0884,-7.698,0.0588,126.044
Shallow Waters,237837,0,0.474,0.767,0.588,0.0115,0.133,-7.713,0.0493,110.971
Sedona,239880,0,0.0372,0.396,0.677,0.000137,0.112,-7.513,0.0354,135.177
Cosmic Love,255906,32,0.14,0.523,0.811,0.000321,0.122,-5.386,0.0373,139.995
It's So Overt It's Covert,199533,12,0.725,0.53,0.235,0.297,0.122,-11.017,0.115,127.723
Bright,220626,62,0.637,0.646,0.431,6.99e-06,0.113,-8.517,0.0262,90.034
Desire Lines,404413,0,0.0565,0.318,0.918,0.293,0.659,-6.288,0.0373,120.567
Put Your Number in My Phone,172826,0,0.0493,0.419,0.866,0.344,0.14,-3.189,0.0342,149.897
Over My Head (Cable Car),236373,52,0.0204,0.591,0.699,0,0.0614,-5.221,0.0449,116.029
Lights,337866,0,0.000902,0.47,0.763,0.177,0.699,-7.003,0.0348,125.935
Hours (Carl Louis remix),285799,0,0.215,0.464,0.703,0.926,0.0609,-10.149,0.0327,109.98
Self,229960,57,0.44,0.618,0.693,0.759,0.101,-7.889,0.333,143.98
Craving You,227373,0,0.000907,0.612,0.841,0,0.37,-3.795,0.0353,104.986
Lullaby + Exile,164066,0,0.422,0.522,0.211,0.000881,0.121,-15.167,0.0388,95.429
What Makes You Beautiful,198053,0,0.00761,0.729,0.771,0,0.087,-2.451,0.0725,125.011
Rewind,203506,55,0.0222,0.549,0.698,0,0.202,-6.679,0.0347,164.049
Cous Cous - Mark Morris Insane Remix,431255,0,0.0113,0.829,0.427,0.885,0.682,-13.21,0.105,126.966
The Closest Thing to Crazy,252466,22,0.868,0.534,0.204,0.000297,0.0981,-12.972,0.0307,127.913
Night of Horror,3648453,0,0.481,0.177,0.425,0.83,0.124,-21.378,0.167,88.237
Gnossienne No.1: Lent,190493,52,0.995,0.433,0.0127,0.903,0.0947,-26.732,0.0538,117.132
If We Have Each Other,181522,76,0.698,0.656,0.577,0,0.296,-5.566,0.0802,173.094
Two Evils,166426,30,0.9,0.35,0.208,0,0.165,-9.811,0.0518,171.094
"A Lovely Night - From ""La La Land"" Soundtrack",236506,0,0.342,0.3,0.487,0.00295,0.125,-8.635,0.0515,165.794
Cult of Personality,294160,44,0.00176,0.508,0.911,3.59e-05,0.497,-3.425,0.0501,91.983
Epiphany,256133,52,0.0327,0.559,0.487,0.0814,0.129,-9.349,0.0266,149.961
Open,217053,64,0.896,0.551,0.324,0.0873,0.277,-10.962,0.0314,90.957
Was There Nothing?,228950,0,0.899,0.51,0.208,0.00315,0.115,-15.04,0.0282,137.447
Backyard,238293,0,0.371,0.826,0.596,2.21e-05,0.0578,-9.751,0.0447,118.984
One Thing,210997,46,0.0867,0.288,0.504,0,0.271,-5.181,0.0337,131.051
Foolish,227386,73,0.347,0.665,0.695,0,0.106,-5.763,0.0532,90.119
Guardians Of Asgaard,263160,59,0.000129,0.529,0.953,0.000487,0.146,-4.562,0.0594,134.968
Terror and Hubris in the House of Frank Pollard,337666,40,1.3e-05,0.239,0.945,0.892,0.159,-3.028,0.0548,86.707
Voices,191866,51,0.000303,0.612,0.972,0.00277,0.0817,-4.328,0.0919,109.989
Secrets,224693,77,0.0717,0.516,0.764,0,0.115,-6.223,0.0366,148.021
Sweet but Psycho,187436,9,0.0691,0.719,0.704,0,0.166,-4.724,0.0476,133.002
End Of The Line,302306,45,0.00377,0.524,0.987,0.00314,0.0324,-4.494,0.0716,92.489
I Don't Call Him Daddy,227800,34,0.279,0.555,0.437,2.5e-06,0.0782,-13.131,0.025,88.729
Superhero,179997,63,0.82,0.681,0.34,0,0.285,-8.617,0.0339,129.98
Summer Of '69,212933,0,0.0155,0.497,0.852,0,0.0793,-5.517,0.0405,138.8
Riverside,228546,0,0.984,0.646,0.187,0.000733,0.131,-13.539,0.0309,98.959
He Knows,208480,51,0.00168,0.412,0.876,0.000212,0.634,-4.592,0.0461,171.921
I'll Let You Know,408600,52,0.92,0.442,0.124,0.605,0.21,-22.227,0.0388,65.003
The Throne Room/End Title,337386,0,0.644,0.31,0.456,0.897,0.0831,-8.993,0.0352,120.417
Dazed & Confused,189608,69,0.102,0.688,0.5,0,0.355,-7.411,0.138,127.906
The Diary of Jane - Single Version,200546,75,7.13e-05,0.392,0.964,0.0387,0.106,-4.441,0.0644,167.024
Lemon Tree,191026,0,0.672,0.669,0.479,0,0.11,-8.849,0.0442,143.159
Landslide,179386,52,0.625,0.589,0.609,0.000759,0.0688,-7.593,0.053,149.976
Postales,244465,0,0.157,0.717,0.531,0.00156,0.149,-8.476,0.0661,94.511
Fight for All the Wrong Reasons,224280,47,4.42e-05,0.455,0.922,0.000663,0.067,-4.499,0.0401,169.819
Harry's Wondrous World,321066,58,0.881,0.227,0.264,0.9,0.114,-14.905,0.0325,84.986
OTW,263013,75,0.183,0.652,0.678,3.26e-05,0.106,-6.183,0.0541,72.989
The Red,238400,70,0.000671,0.509,0.843,0.000803,0.348,-3.318,0.0488,140.055
Hold You Now (feat. Danielle Haim),153786,47,0.0817,0.284,0.457,0,0.413,-9.239,0.0382,86.88
Be Good,152717,0,0.171,0.415,0.703,0.547,0.128,-6.325,0.0279,82.497
Welcome To The Jungle,273600,0,0.0326,0.445,0.955,0.284,0.317,-8.027,0.0856,123.343
The Other,189333,0,0.421,0.38,0.553,2.63e-06,0.0788,-6.621,0.0653,179.629
Échame La Culpa,173720,65,0.0376,0.733,0.892,0,0.137,-3.641,0.0417,95.989
Young God,180088,0,0.306,0.301,0.583,1.59e-05,0.118,-6.441,0.0449,116.924
Colors,195351,1,0.272,0.784,0.882,0.000801,0.0919,-3.366,0.0415,109.952
The Climb,236066,69,0.0834,0.327,0.588,0,0.104,-6.611,0.0336,161.074
How Long,198237,1,0.189,0.849,0.581,3.61e-06,0.0805,-5.243,0.0767,110.008
Saturday in the Park - 2002 Remaster,235666,63,0.155,0.67,0.763,0,0.0799,-6.864,0.0341,114.398
The Ghost Woman and the Hunter,249240,20,0.0828,0.212,0.549,0.0253,0.124,-4.907,0.0386,128.198
We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),222520,71,0.00879,0.592,0.935,0.0154,0.132,-4.317,0.0581,125.013
Breathing,234053,59,0.0114,0.557,0.814,7.97e-05,0.345,-4.469,0.0872,127.969
Beautiful Day,244866,51,0.0225,0.54,0.913,0.00157,0.344,-6.887,0.0483,136.265
So Will I (100 Billion X),411000,64,0.0462,0.431,0.416,2.01e-06,0.144,-10.376,0.0296,127.964
Fade,242600,50,0.00209,0.471,0.846,0.0369,0.126,-3.632,0.0416,116.469
Immortals,189386,75,0.00131,0.616,0.868,1.54e-06,0.671,-3.606,0.0699,108.016
5/4,162080,52,0.0948,0.798,0.922,0.000274,0.0698,-3.382,0.0364,96.4
Livin' On A Prayer,249293,0,0.0768,0.534,0.887,9.93e-05,0.325,-3.777,0.0345,122.494
Tranquilize,225160,48,0.0801,0.378,0.812,5.36e-06,0.163,-4.178,0.0512,78.057
Jump (For My Love),263440,52,0.107,0.86,0.705,8.87e-06,0.149,-12.514,0.0894,134.395
Blurred Lines,263826,25,0.00334,0.853,0.599,7.93e-06,0.0759,-4.756,0.0411,119.993
Waiting For Love,230613,82,0.31,0.579,0.736,0,0.198,-3.863,0.0527,127.999
"Solomon (from ""12 Years A Slave"") - Cover Version",213773,0,0.901,0.0973,0.223,0.818,0.306,-12.969,0.0439,88.705
Without You,224740,59,0.27,0.639,0.465,1.45e-06,0.124,-7.247,0.0696,86.994
Focused and Steady Tinitus Noise Background,3600000,0,0,0,0,0,0,-38.293,0,0
Sandy Freak,166408,63,0.0319,0.798,0.666,0.00029,0.905,-4.876,0.276,149.884
Woman Like Me (feat. Nicki Minaj),228206,63,0.173,0.757,0.849,0,0.0878,-3.424,0.0536,150.036
"Movin' Right Along - From ""The Muppet Movie""/Soundtrack Version",177626,48,0.146,0.851,0.529,6.96e-05,0.0656,-12.201,0.0569,105.865
Voyages,216104,46,0.0031,0.75,0.698,0.838,0.0937,-6.959,0.0344,120.002
Outta Style,222213,0,0.0876,0.619,0.876,8.98e-06,0.0865,-4.783,0.042,124.985
Sounds of the Humpback Whale 1,1197267,0,0.973,0.17,0.429,0.87,0.386,-28.388,0.515,66.304
I'm Just A Kid,198333,0,0.00107,0.527,0.834,0.000102,0.0993,-5.531,0.0447,110.065
Alive,204591,0,0.108,0.523,0.882,1.07e-06,0.0684,-3.093,0.0364,119.947
"Nei, så tjukk du har blitt",160209,39,0.00647,0.713,0.789,0,0.0936,-6.606,0.0536,93.38
"Steady, As She Goes",215293,0,0.00882,0.53,0.601,0.0211,0.083,-4.364,0.112,123.009
Done for Me (feat. Kehlani),180493,70,0.193,0.856,0.632,0,0.0688,-3.692,0.074,112.009
Hillbilly Bone,224906,51,0.0558,0.603,0.946,6.51e-05,0.114,-4.172,0.0463,144.019
Later Bitches - Benny Benassi vs. MazZz & Constantin Remix,213333,15,0.000663,0.746,0.903,0.0756,0.114,-4.783,0.0796,126.02
American Eulogy: Mass Hysteria / Modern World,266106,45,0.0108,0.256,0.955,0,0.565,-3.605,0.145,176.941
Wolf,200629,47,0.246,0.645,0.867,0,0.126,-4.468,0.0798,128.033
The Only One (Acoustic),200727,29,0.866,0.578,0.337,1.41e-06,0.111,-8.459,0.0426,116.514
You Send Me,195333,27,0.664,0.472,0.158,1.04e-05,0.273,-14.934,0.0497,184.173
Ready To Let Go,187973,51,0.0109,0.72,0.893,2.52e-05,0.0729,-3.279,0.0376,100.96
Sex on Fire,203346,69,0.00172,0.542,0.905,0.0104,0.136,-5.653,0.054,153.398
Daft Tune,389760,0,0.000882,0.802,0.827,0.928,0.0548,-8.035,0.0432,125.009
Proud Mary,187226,64,0.163,0.72,0.391,8.29e-05,0.046,-16.595,0.0342,120.794
Here Comes the Hotstepper - Heartical Mix,250466,1,0.0141,0.889,0.454,0.000186,0.203,-8.598,0.221,100.36
Just Smoke,190026,0,0.0386,0.534,0.828,0.811,0.106,-6.472,0.0605,156.031
Blame It On Me,261800,65,0.145,0.652,0.591,5.65e-06,0.164,-7.274,0.0418,121.873
Fade Into You,295600,76,0.245,0.42,0.33,0.000679,0.0677,-13.925,0.0275,157.143
I Need My Girl,245240,0,0.867,0.523,0.438,0.0723,0.123,-11.49,0.0356,126.028
Never Grow Up,290466,54,0.819,0.714,0.305,0,0.174,-8.837,0.0305,124.91
"Sinner, Pt. 3",217549,51,0.391,0.467,0.591,0,0.205,-6.066,0.493,174.977
From Lom To Bangladesh,263868,0,0.0379,0.547,0.797,0.922,0.0871,-7.822,0.0376,109.998
Sweet Caroline,203573,0,0.589,0.538,0.127,0.00017,0.238,-16.057,0.0284,62.829
When I'm With You,226093,0,0.00114,0.432,0.816,1.62e-06,0.144,-6.086,0.0339,158.166
Can't Help Falling in Love,173174,0,0.947,0.41,0.0485,0,0.108,-13.918,0.038,137.97
"Yes - From ""Dirty Dancing"" Soundtrack",198333,53,0.051,0.541,0.772,2.92e-05,0.146,-11.552,0.0341,178.082
Marionette,227135,41,0.0612,0.383,0.852,0,0.104,-3.713,0.058,164.027
8 Letters - Recorded at Spotify Studios NYC,194818,41,0.82,0.707,0.138,0,0.135,-10.102,0.0429,84.924
Marlene,262530,0,0.0601,0.588,0.74,1.72e-05,0.123,-5.108,0.0353,124.956
Clocks,307879,81,0.599,0.577,0.749,0.0115,0.183,-7.215,0.0279,130.97
Miami 82 - Kygo Remix,341946,0,0.177,0.708,0.6,0.119,0.0578,-7.099,0.0407,112.995
Think I'm In Love,188533,59,0.0104,0.486,0.83,0.000475,0.0635,-10.815,0.037,151.869
Hum With Me,167870,54,0.109,0.653,0.708,0.0011,0.163,-5.385,0.0345,111.924
Loving You Girl,195208,32,0.464,0.652,0.703,5.16e-06,0.266,-6.617,0.0458,99.996
Smallest Light,217746,37,0.921,0.468,0.143,0,0.0936,-12.231,0.0296,109.668
Sadist,177040,0,4.04e-06,0.176,0.831,0.942,0.38,-10.498,0.0896,123.511
A Walk,316919,5,0.329,0.659,0.716,0.909,0.127,-7.816,0.0317,139.952
Slow Hands,188174,77,0.011,0.735,0.425,0,0.055,-6.648,0.0464,85.896
Drip Too Hard (Lil Baby & Gunna),145542,84,0.0852,0.897,0.662,0,0.534,-6.903,0.292,112.511
Delilah,293468,58,0.096,0.426,0.87,0,0.112,-3.821,0.0621,169.946
Crazy,182066,72,0.0172,0.835,0.741,0.0577,0.0826,-1.609,0.0339,111.963
Lofi Netflix N By Yourself,202105,33,0.165,0.792,0.295,0.907,0.115,-14.008,0.098,152.119
Coke & Henny Pt. 1,149538,0,0.469,0.859,0.287,3.01e-06,0.0852,-12.85,0.0515,129.954
Bubbly,196280,70,0.603,0.697,0.474,0,0.11,-6.663,0.0351,127.904
The Rocky Road to Dublin - Live,154986,55,0.867,0.625,0.836,0.00218,0.684,-6.416,0.383,142.749
Jealous,287693,4,0.874,0.439,0.153,0,0.107,-8.95,0.0479,116.76
Breath,209935,9,0.175,0.855,0.538,0.0519,0.115,-8.304,0.0694,119.983
I'll Be,266533,70,0.386,0.371,0.609,0,0.104,-5.524,0.0295,136.526
Layla,427674,0,0.192,0.464,0.767,0.172,0.327,-8.499,0.0463,115.5
1999,379266,63,0.137,0.866,0.73,0,0.0843,-8.201,0.0767,118.523
Winter,203773,53,0.636,0.258,0.214,0.000362,0.141,-15.255,0.0366,170.275
This Is My World,385173,20,0.969,0.062,0.0246,0.969,0.0913,-20.375,0.044,58.751
Crossroads,223480,0,0.0988,0.654,0.673,0,0.363,-2.953,0.0412,144.281
Livewire,203585,50,0.566,0.625,0.434,0.0202,0.119,-8.764,0.0391,116.8
Vertigo,297733,47,0.0426,0.562,0.717,0.00919,0.257,-6.449,0.0293,85.0
"Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996",346026,58,0.0883,0.554,0.515,2.7e-05,0.883,-8.534,0.024,95.125
Kids,158000,54,0.211,0.437,0.129,0.872,0.347,-17.954,0.0381,119.985
So Nice to Meet Ya,366668,0,0.984,0.221,0.138,0.352,0.0853,-16.9,0.035,122.313
Jump On My Shoulders,248422,0,0.0214,0.496,0.846,0,0.162,-4.212,0.0555,180.073
Tears Of Joy,245117,0,0.267,0.644,0.52,0,0.362,-8.583,0.063,142.736
Rise & Fall - feat. Sting,285906,0,0.285,0.633,0.627,0,0.665,-6.225,0.0482,84.008
Until You Were Gone (feat. Emily Warren) - Skrux & Saturn Remix,240306,44,0.0187,0.529,0.692,1.71e-05,0.127,-5.988,0.0363,139.96
"10,000 Reasons (Bless The Lord) - Live",342493,67,0.452,0.431,0.485,0,0.544,-8.085,0.0274,145.22
Someone New,182239,31,0.0322,0.725,0.796,0,0.149,-6.587,0.0279,128.879
Throwback,176875,0,0.0167,0.521,0.91,0,0.325,-4.496,0.058,166.098
Eavesdrop,215400,30,0.784,0.512,0.381,0,0.109,-7.478,0.0258,82.626
Be Right There,237051,0,0.00259,0.695,0.797,0.112,0.664,-5.199,0.0548,124.972
You Make My Dreams (Come True),187600,62,0.13,0.749,0.484,0.137,0.0486,-9.944,0.0484,167.084
Wildest Dreams,220440,57,0.0692,0.55,0.688,0.00144,0.106,-7.416,0.0897,139.997
Rainy Monday,239800,37,0.00222,0.414,0.784,0,0.353,-4.321,0.0353,134.013
Comfortably Numb - 2011 Remastered Version,382296,0,0.15,0.472,0.366,0.308,0.0837,-12.595,0.0286,127.167
Walk On Water,188227,0,0.000119,0.492,0.761,0,0.0934,-7.041,0.0363,139.98
Battle at Aslan's How,317760,26,0.263,0.293,0.744,0.873,0.155,-9.355,0.0577,77.446
The South,275466,43,0.112,0.557,0.839,3.76e-06,0.342,-4.8,0.0512,76.0
Personal - Shaan Remix,200359,17,0.0397,0.468,0.93,0,0.35,-3.254,0.373,150.139
One Kiss - Oliver Heldens Remix,281266,0,0.251,0.717,0.752,0.000468,0.0802,-6.933,0.065,123.97
I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,208316,70,0.332,0.509,0.79,6.67e-05,0.316,-3.782,0.0374,127.946
Behold New Roads - Live,1197734,17,0.702,0.687,0.45,0,0.603,-16.131,0.957,78.834
God Love Her,216626,0,0.114,0.548,0.91,2.9e-05,0.0673,-4.0,0.0539,125.023
Café Del Mar 2016 - Dimitri Vegas & Like Mike vs Klaas Instrumental Vocal Mix,259219,20,0.0077,0.594,0.894,0.945,0.0271,-4.39,0.0429,128.023
I Need Some Sleep,148186,0,0.869,0.664,0.307,0.458,0.107,-10.14,0.0325,128.029
Heaven-Piercing Giga Drill,257306,0,0.0457,0.547,0.983,0,0.24,-3.682,0.0809,94.993
Written in the Stars (feat. Eric Turner),219560,56,0.0587,0.644,0.945,0,0.184,-3.534,0.0717,91.017
Breakout,200800,66,5.18e-05,0.421,0.938,0.00291,0.124,-4.212,0.0522,156.794
Talk You Out Of It,202920,0,0.596,0.652,0.712,0,0.0814,-4.588,0.0388,120.063
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),230853,51,0.0112,0.691,0.542,0,0.098,-8.161,0.145,80.052
Tightrope,209186,54,8.39e-05,0.467,0.794,0.00204,0.103,-6.174,0.0349,162.435
Mr. Blue Sky,303373,81,0.652,0.388,0.338,3.73e-06,0.248,-10.054,0.0329,177.765
Dead Leaves And The Dirty Ground,183933,0,0.475,0.37,0.606,3.07e-06,0.0844,-4.07,0.0332,81.272
ドッペルゲンガー戦闘,179986,17,0.000223,0.405,0.862,0.966,0.366,-9.23,0.063,144.995
How Deep the Father's Love For Us,295053,28,0.934,0.455,0.326,0.000281,0.11,-11.625,0.0323,105.722
Hey Brother,255093,0,0.0309,0.545,0.78,4.64e-05,0.0828,-4.867,0.0436,125.014
We Sink,261880,37,0.00381,0.461,0.77,0.00413,0.125,-6.017,0.0288,110.928
X (Feat. LEE HI),311677,49,0.571,0.481,0.447,0,0.149,-7.113,0.115,119.794
Fredag,218246,0,0.000957,0.765,0.779,0,0.115,-7.915,0.173,115.014
HUMBLE. - SKRILLEX REMIX,156800,72,0.00794,0.901,0.934,7.68e-05,0.194,-2.345,0.273,150.037
